Брянская область,Унечская,УИК №1058,329,355,0,193,80,82,80,193,2,271,0,0,2,14,12,241,0,1,0,1
Республика Башкортостан,Уфа, Кировская,УИК №161,430,434,0,346,84,4,84,346,3,427,0,0,3,67,21,309,12,4,4,7
Тюменская область,Вагайская,УИК №515,417,417,0,367,35,15,35,367,0,402,0,0,0,6,11,381,2,1,0,1
Калужская область,Бабынинская,УИК №115,329,310,0,206,61,43,61,206,2,265,0,0,1,29,10,219,1,0,4,1
Амурская область,Октябрьского района,УИК №1203,174,155,0,117,15,23,15,117,1,131,0,0,0,9,14,105,0,2,0,1
Московская область,Лыткаринская городская,УИК №1441,1932,2000,0,1475,27,498,27,1475,0,1502,0,0,5,107,41,1301,14,7,9,18
Мурманская область,Апатитская,УИК №735,581,700,0,574,0,126,0,574,1,573,0,0,5,28,62,436,20,4,10,8
Омская область,Калачинская,УИК №789,1162,1100,0,672,36,392,36,672,9,699,0,0,8,173,67,436,7,1,4,3
город Санкт-Петербург,Территориальная избирательная комиссия №25,УИК №1009,1825,1900,0,1189,19,692,19,1189,26,1182,0,0,13,104,34,915,52,3,17,44
Ростовская область,Таганрогская городская,УИК №2255,1236,1100,0,724,24,352,24,724,9,739,0,0,9,100,35,564,12,2,8,9
Чувашская Республика - Чувашия,Алатырская городская,УИК №2611,1321,1200,0,824,135,241,135,824,13,946,0,0,6,105,86,729,2,11,6,1
Республика Карелия,Пряжинская,УИК №402,107,80,0,53,8,19,8,53,1,60,0,0,0,4,3,51,2,0,0,0
Республика Хакасия,Черногорская городская,УИК №157,710,700,0,443,18,239,18,443,7,454,0,0,6,83,36,318,8,0,2,1
Саратовская область,Федоровская,УИК №1706,656,688,0,347,67,274,67,347,1,413,0,0,2,46,28,331,2,1,3,0
Вологодская область,Вологодская,УИК №227,1071,1050,0,534,167,349,167,534,8,693,0,0,5,65,70,527,13,8,3,2
Свердловская область,Пригородная,УИК №683,1330,1250,0,697,57,496,57,697,10,744,0,0,7,92,83,540,11,4,6,1
Приморский край,Надеждинская,УИК №1802,157,165,0,102,10,53,10,102,1,111,0,0,2,18,11,73,3,0,2,2
Свердловская область,Нижнесалдинская городская,УИК №2131,2504,2500,0,1664,22,814,22,1664,33,1653,0,0,10,213,104,1276,13,11,11,15
Ставропольский край,Нефтекумская,УИК №881,467,430,0,391,20,19,20,391,6,405,0,0,0,43,2,358,1,0,0,1
Иркутская область,Ольхонская,УИК №1204,136,125,0,86,16,23,16,86,0,102,0,0,0,6,1,92,2,0,1,0
Рязанская область,Шиловская,УИК №814,252,240,0,85,81,74,81,85,2,164,0,0,1,5,12,140,2,3,0,1
Тюменская область,Викуловская,УИК №611,240,251,0,194,33,24,33,194,4,223,0,0,0,52,21,148,1,1,0,0
Удмуртская Республика,Красногорская,УИК №2411,905,830,0,545,58,227,58,545,9,594,0,0,6,89,40,442,3,8,5,1
Челябинская область,Октябрьская,УИК №270,190,160,0,139,12,9,12,139,0,151,0,0,0,6,8,135,1,0,1,0
Новгородская область,Боровичcкая,УИК №227,1609,1600,0,894,16,690,16,894,9,901,0,0,4,139,52,665,12,6,11,12
Чувашская Республика - Чувашия,Ибресинская,УИК №524,240,295,0,207,28,60,28,207,1,234,0,0,0,24,16,187,5,0,1,1
Ивановская область,Иваново, Фрунзенская,УИК №171,1090,1000,0,632,39,329,39,632,3,668,0,0,7,86,43,480,23,7,6,16
Республика Дагестан,Кизлярская,УИК №778,620,620,0,562,4,54,4,562,5,561,0,0,0,21,2,533,2,0,1,2
Челябинская область,Магнитогорск, Ленинская,УИК №1327,1263,1200,0,914,25,261,25,914,17,922,0,0,3,124,50,685,26,9,11,14
Ростовская область,Каменск-Шахтинская городская,УИК №794,1675,1700,0,973,79,648,79,973,9,1043,0,0,10,132,74,792,12,12,8,3
Костромская область,Шарьинская городская,УИК №577,1268,1200,0,667,32,501,32,667,5,694,0,0,1,162,89,416,9,2,11,4
Республика Башкортостан,Бижбулякская,УИК №1374,738,783,0,482,52,249,52,482,2,532,0,0,1,73,23,422,8,1,2,2
Нижегородская область,Нижний Новгород, Сормовская,УИК №2753,2019,2000,0,1245,30,725,30,1245,13,1262,0,0,12,133,84,962,27,9,15,20
Челябинская область,Челябинск, Ленинская,УИК №2011,2351,2200,0,1331,57,812,57,1329,15,1371,0,0,12,145,112,1008,36,8,25,25
город Москва,район Лианозово,УИК №616,2483,2020,0,1487,70,463,70,1487,28,1529,0,0,21,155,71,1163,45,13,26,35
Республика Бурятия,Баргузинская,УИК №27,166,175,0,112,9,54,9,112,4,117,0,0,0,6,11,100,0,0,0,0
Краснодарский край,Мостовская,УИК №3119,1141,1150,0,463,125,562,125,460,10,575,0,0,3,95,36,427,6,3,3,2
Краснодарский край,Армавирская,УИК №410,1905,2000,0,1275,59,666,59,1275,20,1314,0,0,11,176,79,990,18,8,10,22
Кемеровская область,Анжеро-Судженская городская,УИК №55,1276,1270,0,837,100,333,100,837,5,932,0,0,2,28,42,852,1,4,2,1
Алтайский край,Табунская,УИК №1541,739,810,0,479,47,284,47,479,8,518,0,0,2,94,51,357,10,2,0,2
город Санкт-Петербург,Территориальная избирательная комиссия №30,УИК №2257,1727,1500,0,1008,15,477,15,1008,14,1009,0,0,7,72,34,771,71,6,15,33
Ростовская область,Азовская,УИК №72,1598,1575,0,956,47,572,47,956,10,993,0,0,4,97,57,814,9,6,2,4
Ростовская область,Белокалитвинская,УИК №284,1697,1950,0,1135,53,762,53,1133,18,1168,0,0,10,174,78,881,6,7,2,10
Свердловская область,Серовская городская,УИК №2497,1911,1850,0,1265,41,544,41,1265,27,1279,0,0,8,156,88,977,25,5,11,9
Еврейская автономная область,Облученская,УИК №51,822,810,0,438,14,358,14,438,15,437,0,0,3,86,56,279,7,3,2,1
город Санкт-Петербург,Территориальная избирательная комиссия №6,УИК №1105,2092,2100,0,1247,24,829,24,1247,14,1257,0,0,9,111,51,976,49,5,23,33
Самарская область,Самара, Красноглинская,УИК №2702,3561,2800,0,2137,42,621,42,2137,12,2167,0,0,10,299,119,1631,49,17,28,14
Тульская область,Ефремовская,УИК №911,1033,850,0,625,34,191,34,625,8,651,0,0,4,72,59,494,10,6,1,5
Тюменская область,Тюменская,УИК №1909,202,218,0,177,18,23,18,177,0,195,0,0,0,2,3,189,1,0,0,0
Тверская область,Тверь, Заволжская,УИК №942,1430,1000,0,842,33,125,33,842,7,868,0,0,7,113,47,633,25,10,14,19
Чувашская Республика - Чувашия,Шемуршинская,УИК №2114,186,206,0,154,26,26,26,154,0,180,0,0,0,5,2,172,0,0,0,1
город Санкт-Петербург,Территориальная избирательная комиссия №22,УИК №335,1070,1000,0,763,21,216,21,763,6,778,0,0,5,90,25,561,43,6,12,36
Брянская область,Брянск, Советская,УИК №101,789,600,0,472,126,2,126,472,0,598,0,0,0,17,19,547,0,0,0,15
Мурманская область,Апатитская,УИК №176,2138,1800,0,1503,37,260,37,1503,26,1514,0,0,19,185,136,1046,52,13,22,41
Республика Коми,Усть-Вымская,УИК №473,2371,2300,0,1479,42,779,42,1479,25,1496,0,0,13,150,207,1069,30,11,12,4
город Москва,Басманный район,УИК №3601,647,1000,0,366,268,366,268,365,6,627,0,0,4,79,42,478,8,5,4,7
Краснодарский край,Туапсинская городская,УИК №5421,2050,2000,0,1141,76,783,76,1141,15,1202,0,0,9,199,88,861,16,10,10,9
Хабаровский край,Вяземская,УИК №518,119,131,0,62,5,64,5,62,1,66,0,0,1,22,8,33,2,0,0,0
Иркутская область,Тулунская,УИК №1459,316,307,0,199,0,108,0,199,3,196,0,0,2,32,8,150,1,0,1,2
Волгоградская область,Чернышковская,УИК №4211,152,150,0,88,26,36,26,88,1,113,0,0,0,12,20,79,1,1,0,0
город Санкт-Петербург,Территориальная избирательная комиссия №27,УИК №1414,702,750,0,642,0,108,0,642,11,631,0,0,4,78,37,438,40,3,9,22
Белгородская область,Белгородская городская,УИК №223,1801,1600,0,1054,46,500,46,1054,9,1091,0,0,11,104,66,872,11,12,12,3
Архангельская область,Коряжемская городская,УИК №376,1525,1400,0,959,9,432,9,957,14,952,0,0,10,104,96,689,24,7,12,10
Новосибирская область,Татарская,УИК №1009,54,50,0,41,0,9,0,41,0,41,0,0,0,3,5,33,0,0,0,0
Нижегородская область,Гагинская,УИК №782,320,300,0,193,54,53,54,193,2,245,0,0,0,10,11,216,1,3,2,2
Новгородская область,Пестовская,УИК №1520,1272,1300,0,640,72,588,72,640,11,701,0,0,6,155,59,452,15,7,5,2
Кировская область,Советская,УИК №972,624,640,0,258,56,326,56,258,1,313,0,0,1,52,24,226,3,6,0,1
Архангельская область,Пинежская,УИК №681,2105,2100,0,1199,58,843,58,1196,9,1245,0,0,11,77,110,1010,8,5,12,12
Липецкая область,Лебедянская,УИК №1213,1092,1000,0,617,162,220,162,617,5,774,1,0,1,93,52,616,3,4,4,1
Удмуртская Республика,Дебесская,УИК №1610,559,580,0,410,10,160,10,410,3,417,0,0,2,44,22,342,2,2,2,1
Кабардино-Балкарская Республика,Зольская,УИК №44,1449,1465,0,1213,132,120,132,1210,2,1340,0,0,4,53,15,1256,4,3,2,3
Республика Татарстан (Татарстан),Алексеевская,УИК №672,64,67,0,54,3,10,3,54,0,57,0,0,0,3,1,53,0,0,0,0
Республика Татарстан (Татарстан),Тюлячинская,УИК №2695,94,96,0,88,5,3,5,88,0,93,0,0,0,0,2,91,0,0,0,0
Хабаровский край,Бикинская,УИК №456,393,410,0,230,18,162,18,230,2,246,0,0,1,19,35,185,3,0,2,1
Камчатский край,Петропавловск-Камчатская городская,УИК №20,1720,1800,0,952,24,824,24,952,17,959,0,0,11,154,88,670,14,9,7,6
город Москва,район Марьина Роща,УИК №664,2306,1900,0,1256,50,594,50,1253,22,1281,0,0,10,179,56,863,73,10,36,54
Республика Татарстан (Татарстан),Высокогорская,УИК №1305,1460,1502,0,1346,84,72,84,1346,0,1430,0,0,2,13,3,1401,3,2,3,3
Тверская область,Селижаровская,УИК №816,1365,1000,0,642,49,309,49,642,6,685,0,0,7,115,44,496,4,11,3,5
Курганская область,Варгашинская,УИК №267,397,400,0,259,45,96,45,259,8,296,0,0,4,29,36,222,0,2,0,3
Сахалинская область,Южно-Сахалинская городская,УИК №383,747,700,0,404,20,276,20,404,10,414,0,0,1,58,31,302,9,3,5,5
Новосибирская область,Купинская,УИК №656,97,105,0,61,4,40,4,61,1,64,0,0,0,8,5,51,0,0,0,0
Орловская область,Мценская,УИК №507,1861,1915,0,1439,98,378,98,1439,21,1516,0,0,6,184,64,1228,4,14,11,5
Смоленская область,Смоленск, Ленинская,УИК №552,2457,2400,0,1450,31,919,31,1450,16,1465,0,0,12,227,109,1023,40,16,17,21
Челябинская область,Копейская городская,УИК №1908,1254,1200,0,699,42,459,42,699,14,727,0,0,10,74,66,558,7,4,6,2
Тульская область,Кимовская,УИК №1237,678,700,0,339,248,113,248,339,6,581,0,0,3,29,28,513,2,4,0,2
Курганская область,Целинная,УИК №893,172,160,0,124,16,20,16,124,0,140,0,0,0,9,11,117,3,0,0,0
Рязанская область,Рязань, Железнодорожная,УИК №841,1416,1350,0,732,14,604,14,732,7,739,0,0,8,107,63,531,12,7,7,4
Воронежская область,Воронеж, Железнодорожная,УИК №915,1713,1600,0,1016,1,583,1,1016,15,1002,0,0,7,116,52,781,18,12,8,8
Республика Карелия,Питкярантская,УИК №167,715,700,0,316,38,346,38,316,2,352,0,0,3,47,30,252,9,3,2,6
Воронежская область,Воронеж, Центральная,УИК №1408,1346,1200,0,680,35,485,35,680,5,710,0,0,10,119,20,495,28,4,17,17
Вологодская область,Нюксенская,УИК №582,483,520,0,228,104,188,104,228,4,328,0,0,2,49,25,249,1,2,0,0
Липецкая область,Елецкая городская,УИК №726,1201,1100,0,736,36,328,36,736,11,761,0,0,2,96,45,595,7,7,3,6
Тульская область,Тула, Пролетарская,УИК №2354,1289,1000,0,823,13,164,13,823,9,827,0,0,2,83,44,659,21,2,9,7
Республика Дагестан,Кайтагская,УИК №588,244,270,0,233,0,37,0,233,0,233,0,0,0,29,0,204,0,0,0,0
Белгородская область,Старооскольская,УИК №1012,1984,1900,0,1199,35,666,35,1198,13,1220,0,0,18,161,67,935,23,6,6,4
Амурская область,Свободненского района,УИК №2418,226,180,0,168,8,4,8,168,0,176,0,0,2,17,14,138,4,1,0,0
город Санкт-Петербург,Территориальная избирательная комиссия №1,УИК №57,1977,2000,0,1217,9,774,9,1217,26,1200,0,0,16,167,56,807,91,7,31,25
Красноярский край,Шарыповская городская,УИК №679,1958,1900,0,1172,20,708,20,1172,7,1185,0,0,8,179,76,892,10,8,4,8
Удмуртская Республика,Ижевск, Октябрьская,УИК №334,1958,2000,0,1248,14,738,14,1248,14,1248,0,0,13,177,47,924,38,8,19,22
Оренбургская область,Медногорская городская,УИК №757,129,120,0,70,11,39,11,70,1,80,0,0,1,16,5,55,1,1,0,1
Краснодарский край,Тимашевская,УИК №5019,950,950,0,543,40,367,40,543,7,576,0,0,2,96,29,441,3,2,3,0
Тюменская область,Голышмановская,УИК №709,1307,1310,0,1067,35,208,35,1067,12,1090,0,0,14,115,52,891,7,6,3,2
Саратовская область,Аткарская,УИК №438,1344,1402,0,540,121,741,121,540,5,656,0,0,0,126,50,463,6,7,2,2
Нижегородская область,Дальнеконстантиновская,УИК №875,508,490,0,212,140,138,140,212,0,352,0,0,1,29,21,296,0,3,2,0
Владимирская область,Кольчугинская,УИК №139,250,225,0,108,38,79,38,108,1,145,0,0,0,8,15,117,1,2,1,1
Омская область,Калачинская,УИК №771,36,34,0,23,0,11,0,23,0,23,0,0,0,0,0,22,1,0,0,0
Самарская область,Шенталинская,УИК №4425,810,880,0,628,72,180,72,628,4,696,0,0,5,154,36,491,5,2,1,2
Нижегородская область,Тонкинская,УИК №1967,62,61,0,29,30,2,30,29,0,59,0,0,0,4,2,52,0,0,0,1
Нижегородская область,Починковская,УИК №1630,348,350,0,295,30,25,30,295,0,325,0,0,2,8,17,289,6,0,3,0
Калужская область,Обнинская городская,УИК №2004,2900,2750,0,1785,54,911,54,1785,23,1816,0,0,17,194,113,1371,38,19,20,44
Челябинская область,Кыштымская городская,УИК №1144,1336,1350,0,758,73,519,73,758,13,818,0,0,4,93,59,634,7,9,3,9
Забайкальский край,Хилокская,УИК №3402,1738,1390,0,846,26,518,26,846,12,860,0,0,5,160,111,563,1,8,8,4
Республика Бурятия,Улан-Удэ, Железнодорожная,УИК №687,1112,1200,0,624,63,513,63,624,7,680,0,0,1,88,67,500,12,5,2,5
Пермский край,Чайковская,УИК №4022,2306,2000,0,1635,28,337,28,1635,25,1638,0,0,8,206,105,1248,28,11,21,11
Ставропольский край,Георгиевская,УИК №343,1477,1400,0,1136,133,131,133,1136,9,1260,0,0,2,107,31,1098,4,9,5,4
Оренбургская область,Бугурусланская,УИК №240,465,450,0,276,78,96,78,276,2,352,0,0,2,50,31,261,3,4,1,0
Курская область,Льговская,УИК №664,372,350,0,164,37,149,37,164,2,199,0,0,1,13,10,174,1,0,0,0
Самарская область,Нефтегорская,УИК №1828,568,550,0,468,55,27,55,468,3,520,0,0,6,87,32,385,4,2,1,3
Новгородская область,Новгородcкая городская,УИК №1178,879,700,0,600,13,87,13,598,10,601,0,0,13,83,29,424,15,2,10,25
Республика Дагестан,Докузпаринская,УИК №523,947,947,0,922,0,25,0,922,0,922,0,0,1,4,1,915,1,0,0,0
Забайкальский край,Могойтуйская,УИК №2221,865,900,65,632,23,180,88,632,5,715,0,0,1,112,48,539,7,4,1,3
Челябинская область,Магнитогорск, Правобережная,УИК №1360,1116,900,0,740,64,96,64,740,16,788,0,0,4,97,53,586,14,9,14,11
Мурманская область,ТИК ЗАТО Александровск,УИК №215,974,950,26,692,4,228,30,692,22,700,0,0,2,66,64,545,15,2,4,2
город Москва,район Коптево,УИК №373,2637,2100,0,1463,84,553,84,1460,28,1516,0,0,21,199,71,1032,73,15,33,72
Оренбургская область,Абдулинская городская,УИК №12,236,260,0,162,15,83,15,162,4,173,0,0,0,34,10,127,2,0,0,0
Пермский край,Сивинская,УИК №3520,1023,1000,0,633,134,233,134,633,6,761,0,0,10,50,70,607,10,1,6,7
Иркутская область,Нижнеилимская,УИК №1049,417,400,0,146,31,223,31,146,1,176,0,0,1,23,25,125,0,2,0,0
Белгородская область,Губкинская,УИК №578,130,156,0,98,28,30,28,98,0,126,0,0,0,5,4,116,1,0,0,0
Архангельская область,Холмогорская,УИК №954,532,400,0,245,31,124,31,245,2,274,0,0,5,23,24,211,5,0,4,2
Республика Северная Осетия - Алания,Ардонская,УИК №35,1923,1900,0,1249,60,591,60,1249,0,1309,0,0,2,35,127,970,0,127,41,7
Курская область,Курск, Железнодорожная,УИК №11,2076,1857,0,1187,79,591,79,1187,8,1258,0,0,4,123,58,1038,13,4,4,14
Брянская область,Комаричская,УИК №583,468,470,0,338,70,62,70,338,3,405,0,0,0,58,21,325,1,0,0,0
Оренбургская область,Орск, Ленинская,УИК №1234,1313,1300,0,575,59,666,59,575,3,631,0,0,5,92,50,464,11,3,5,1
Свердловская область,Асбестовская городская,УИК №1109,327,300,0,190,2,108,2,190,1,191,0,0,0,27,11,147,0,5,1,0
Томская область,Томск, Кировская,УИК №90,2193,2000,0,1243,94,663,94,1242,21,1315,0,0,15,179,63,921,69,10,20,38
Территория за пределами РФ,,УИК №8026,4879,6000,127,4724,28,1121,155,4720,15,4860,0,0,10,158,51,4417,124,13,37,50
город Москва,район Южное Медведково,УИК №3665,1478,1600,0,1478,0,122,0,1475,103,1372,0,0,12,112,203,773,183,7,60,22
Ростовская область,Егорлыкская,УИК №612,782,748,0,665,78,5,78,665,2,741,0,0,3,49,28,654,4,2,1,0
Амурская область,Зейского района,УИК №2312,254,250,0,150,14,86,14,150,3,161,0,0,1,12,26,118,0,0,4,0
Смоленская область,Смоленск, Ленинская,УИК №551,1929,1800,0,1254,34,512,34,1251,30,1255,0,0,17,184,57,897,41,9,30,20
Свердловская область,Пышминская ,УИК №715,234,200,0,160,11,29,11,160,3,168,0,0,1,8,19,136,3,0,1,0
Тульская область,Дубенская,УИК №815,561,500,0,355,106,39,106,355,3,458,0,0,0,31,19,402,5,0,0,1
Ростовская область,Новочеркасская городская,УИК №1404,1910,1400,0,1108,30,262,30,1108,11,1127,0,0,7,200,66,815,11,9,9,10
Нижегородская область,Арзамасская городская,УИК №49,2919,2400,0,1937,65,398,65,1937,22,1980,0,0,13,251,127,1522,24,24,11,8
Республика Башкортостан,Нефтекамская городская,УИК №498,1247,1000,0,786,8,206,8,786,21,773,0,0,7,132,47,554,10,10,4,9
Республика Башкортостан,Краснокамская,УИК №2364,883,950,0,517,35,398,35,517,11,541,0,0,4,107,45,365,4,12,4,0
Самарская область,Безенчукская,УИК №216,158,150,0,135,13,2,13,135,2,146,0,0,1,10,13,121,0,1,0,0
Иркутская область,Нижнеудинская,УИК №1075,160,150,0,60,40,50,40,60,0,100,0,0,0,1,4,94,0,1,0,0
Свердловская область,Невьянская,УИК №540,617,550,0,328,30,192,30,328,4,354,0,0,0,27,21,295,2,2,2,5
Новосибирская область,Черепановская,УИК №1258,253,260,0,189,15,56,15,189,2,202,0,0,2,34,30,133,2,1,0,0
Кемеровская область,Новокузнецк, Орджоникидзевская,УИК №679,2338,2150,0,2052,96,2,96,2052,0,2148,0,0,4,23,171,1922,3,4,6,15
Кировская область,Котельничская городская,УИК №568,1743,1650,0,833,126,691,126,833,12,947,0,0,8,118,130,658,21,5,6,1
Пензенская область,Кузнецкая,УИК №618,1140,1200,0,768,189,243,189,768,8,949,0,0,9,85,30,805,7,9,2,2
Тамбовская область,Мичуринская городская,УИК №274,1310,1260,0,670,91,499,91,670,12,749,0,0,3,98,44,584,5,7,2,6
Брянская область,Брянск, Володарская,УИК №79,2392,2350,0,2114,111,125,111,2114,21,2204,0,0,25,251,116,1726,33,17,19,17
Свердловская область,Арамильская городская,УИК №1106,799,750,0,479,30,241,30,479,7,502,0,0,2,62,32,388,9,2,2,5
Самарская область,Тольятти, Комсомольская,УИК №3934,2178,2100,0,1348,39,713,39,1348,15,1372,0,0,11,170,93,1036,30,5,10,17
Ивановская область,Кинешемская городская,УИК №259,1726,1600,0,876,27,697,27,875,10,892,0,0,8,162,82,609,16,5,8,2
Омская область,Таврическая,УИК №1617,153,150,0,120,5,25,5,120,2,123,0,0,2,27,20,72,0,1,0,1
Тверская область,Андреапольская,УИК №14,512,490,0,296,63,131,63,296,4,355,0,0,1,28,32,287,1,2,3,1
Рязанская область,Рязань, Московская,УИК №938,2909,2800,0,1610,79,1111,79,1610,22,1667,0,0,15,233,103,1234,32,16,10,24
Челябинская область,Копейская городская,УИК №1931,1059,1000,0,578,36,386,36,578,13,601,0,0,4,47,48,478,11,4,5,4
Брянская область,Суражская,УИК №961,314,300,0,207,77,16,77,207,0,284,0,0,0,13,12,256,0,1,1,1
Сахалинская область,Невельская судовая,УИК №601,62,62,0,62,0,0,0,62,0,62,0,0,0,0,0,62,0,0,0,0
Кировская область,Фаленская,УИК №1111,1522,1580,0,812,86,682,86,811,9,888,0,0,10,148,102,608,5,4,5,6
Ленинградская область,Лужская,УИК №680,1574,1120,0,889,39,192,39,889,5,923,0,0,9,93,51,732,9,8,10,11
Челябинская область,Златоустовская городская,УИК №71,1862,1420,0,1146,63,211,63,1146,8,1201,0,0,10,137,80,929,16,10,13,6
Самарская область,Новокуйбышевская городская,УИК №1915,2241,2050,0,1428,51,571,51,1428,25,1454,0,0,9,205,106,1071,30,11,6,16
Ростовская область,Таганрогская городская,УИК №2267,1174,1050,0,687,19,344,19,687,5,701,0,0,10,92,43,526,9,4,5,12
Алтайский край,Барнаул, Индустриальная,УИК №64,2156,1650,0,1363,35,252,35,1363,19,1379,0,0,23,324,117,862,18,14,10,11
Республика Татарстан (Татарстан),Заинская городская,УИК №1440,1393,1393,0,1171,30,192,30,1163,5,1188,0,0,13,54,29,992,53,17,18,12
Хабаровский край,Вяземская,УИК №529,414,424,0,283,17,124,17,283,3,297,0,0,1,35,27,229,2,1,0,2
Алтайский край,Тальменская,УИК №1577,305,325,0,199,46,80,46,199,3,242,0,0,2,38,28,171,1,0,0,2
Пермский край,Лысьвенская городская,УИК №2007,1548,1300,0,960,32,308,32,960,18,974,0,0,7,115,94,708,20,8,14,8
Ростовская область,Цимлянская,УИК №2432,644,550,0,232,22,296,22,232,5,249,0,0,1,23,14,192,8,7,2,2
Красноярский край,Железногорская городская,УИК №712,1187,1150,0,748,16,386,16,748,14,750,0,0,7,108,62,537,18,7,5,6
Самарская область,Жигулевская городская,УИК №910,1593,1500,0,958,105,437,105,958,17,1046,0,0,6,141,68,786,18,10,11,6
город Москва,район Хорошево-Мневники,УИК №3778,196,200,0,182,0,18,0,182,5,177,0,0,0,18,12,134,7,1,2,3
Тюменская область,Вагайская,УИК №529,925,927,0,774,45,108,45,774,0,819,0,0,2,33,46,728,8,2,0,0
Владимирская область,Вязниковская,УИК №816,340,350,0,152,44,154,44,152,2,194,0,0,1,29,20,139,2,2,1,0
город Москва,район Коньково,УИК №2212,2215,1600,0,1225,38,337,38,1221,15,1244,0,0,9,167,58,852,62,16,13,67
Республика Коми,Сыктывдинская,УИК №565,257,261,0,136,19,106,19,136,0,155,0,0,1,8,21,122,3,0,0,0
Республика Марий Эл,Йошкар-Олинская городская № 1,УИК №58,631,600,0,373,20,207,20,373,3,390,0,0,3,41,32,304,2,5,1,2
Брянская область,Клинцовская,УИК №1075,294,284,0,269,11,4,11,269,0,280,0,0,1,3,9,266,0,0,0,1
Республика Башкортостан,Туймазинская,УИК №3041,600,595,0,538,38,19,38,538,0,576,0,0,1,40,12,517,2,2,1,1
Тульская область,Тула, Привокзальная,УИК №2207,1399,1100,0,826,45,229,45,826,11,860,0,0,5,71,75,681,11,3,6,8
Нижегородская область,Борская,УИК №330,1415,1400,0,789,66,545,66,789,5,850,0,0,0,77,75,668,14,4,6,6
Республика Бурятия,Кяхтинская,УИК №402,715,725,0,570,103,52,103,570,3,670,0,0,5,37,47,573,4,4,0,0
Самарская область,Клявлинская,УИК №1422,156,160,0,121,20,19,20,121,2,139,0,0,0,15,4,117,1,1,0,1
Республика Адыгея (Адыгея),Красногвардейская,УИК №61,2008,1950,0,1154,194,602,194,1154,3,1345,0,0,17,50,69,1185,5,8,4,7
Ивановская область,Иваново, Октябрьская,УИК №109,1531,1500,0,704,58,738,58,704,2,760,0,0,7,95,62,570,11,4,6,5
Тверская область,Тверь, Заволжская,УИК №1201,173,300,0,98,62,140,62,98,3,157,0,0,1,13,8,129,1,0,2,3
Ивановская область,Пучежская,УИК №618,301,310,0,170,49,91,49,170,1,218,0,0,0,56,21,137,0,3,0,1
Вологодская область,Вологодская,УИК №228,723,650,0,523,23,104,23,523,3,543,0,0,4,51,56,411,14,0,3,4
Чувашская Республика - Чувашия,Ибресинская,УИК №513,501,559,0,412,86,61,86,412,11,487,0,0,1,69,28,381,3,2,1,2
Республика Башкортостан,Бижбулякская,УИК №1391,64,71,0,61,0,10,0,61,0,61,0,0,0,1,0,59,0,1,0,0
Псковская область,Бежаницкая,УИК №297,742,800,0,335,223,242,223,335,1,557,0,0,4,27,45,472,1,3,2,3
Краснодарский край,Каневская,УИК №1713,456,460,0,375,59,26,59,375,5,429,0,0,1,17,16,386,0,8,1,0
Пермский край,Красновишерская,УИК №1609,1060,1000,0,535,67,398,67,533,9,591,0,0,4,57,54,456,5,5,5,5
Брянская область,Стародубская,УИК №906,566,580,0,453,97,30,97,453,0,550,0,0,0,6,10,530,1,1,1,1
Оренбургская область,Илекская,УИК №500,2016,2142,0,1277,133,732,133,1277,22,1388,0,0,8,269,98,983,13,7,8,2
Алтайский край,Крутихинская,УИК №1038,423,420,0,255,42,123,42,255,5,292,0,0,2,95,29,163,0,3,0,0
Тверская область,Бологовская,УИК №82,859,800,0,384,27,389,27,384,3,408,0,0,2,47,41,310,6,2,0,0
Тульская область,Ефремовская,УИК №930,789,700,0,536,115,49,115,536,5,646,0,0,2,48,41,544,4,5,1,1
Республика Хакасия,Абаканская городская,УИК №45,1417,1400,0,771,29,600,29,771,10,790,0,0,7,129,48,577,14,7,4,4
Тюменская область,Упоровская,УИК №2436,1410,1400,0,1206,83,111,83,1206,0,1289,0,0,1,38,57,1185,0,1,3,4
Иркутская область,Нижнеудинская,УИК №1137,126,120,0,67,4,49,4,67,1,70,0,0,0,1,3,66,0,0,0,0
Белгородская область,Белгородская городская,УИК №179,500,400,0,235,48,117,48,235,4,279,0,0,1,27,21,215,5,3,7,0
Челябинская область,Карабашская городская,УИК №141,257,210,0,171,30,9,30,171,3,198,0,0,1,14,23,155,2,2,0,1
Республика Татарстан (Татарстан),Апастовская,УИК №932,145,147,0,131,14,2,14,131,0,145,0,0,0,11,2,128,2,0,0,2
Удмуртская Республика,Сарапульская,УИК №2705,235,230,0,113,39,78,39,113,0,152,0,0,0,16,9,125,1,1,0,0
город Москва,район Люблино,УИК №1419,1615,1300,0,917,18,365,18,915,24,909,0,0,8,102,45,688,32,4,11,19
Тверская область,Спировская,УИК №863,283,250,0,124,48,78,48,124,0,172,0,0,1,12,20,139,0,0,0,0
Пензенская область,Пензенская ,УИК №937,461,459,0,395,38,26,38,395,4,429,0,0,4,15,27,377,1,4,1,0
Белгородская область,Грайворонская,УИК №517,119,120,0,105,11,4,11,105,4,112,0,0,0,0,5,107,0,0,0,0
Московская область,Пущинская городская,УИК №2495,2085,2100,0,1185,80,834,80,1185,11,1254,1,0,20,218,91,840,30,11,9,35
Краснодарский край,Крымская,УИК №2655,281,285,0,234,41,10,41,234,0,275,0,0,0,9,17,242,0,0,7,0
Ставропольский край,Благодарненская,УИК №241,1249,1200,0,656,132,412,132,656,11,777,0,0,4,161,56,539,4,6,3,4
